hour_of_day,day_of_week,is_holiday,season,temperature,humidity,wind_speed,rainfall,Peak_Demand_met_(MW),Load_Growth_(%),Energy_Consumption_(MUs),Shedding_(MUs),Shedding_as_of_Energy_Consumption,Transmission_Losses_(%),System_Availability_(%),electricity_load_MW
8,3,False,summer,40.68268832021304,29.489963499872005,4.880995472389015,7.464914051180242,6579.034051009372,-4.3795139303144515,359.85315961888585,42.4611705247089,11.799582521292512,3.6304515692013735,97.84154301667736,6579.034051009372
18,5,False,summer,33.97803551522588,29.75958573516334,14.595158321286684,3.930977246667604,6746.497633112928,24.614233077581545,456.8186220708453,31.556931299863145,6.9079783036885845,4.179245214166594,97.51318546552596,6746.497633112928
0,4,False,summer,33.45277902362333,39.96773519539009,8.580062988137747,7.68554014306309,6322.316303135068,43.00964133597554,117.4415087017735,49.72752553986705,42.342376294009675,2.879778055963772,96.39780170898379,6322.316303135068
8,4,False,summer,43.92477843881588,37.12736593269257,14.499822285655043,9.636199770892528,6817.51258126772,9.01532030937666,441.203782186944,14.722444603479284,3.336880869539143,2.540390914407701,99.25568335758429,6817.51258126772
17,0,False,summer,35.92037200214208,53.768525629052455,13.950252522162478,0.704161308495439,7583.703856397628,7.717435305136324,183.56748704614407,33.55717584120253,18.280566118316546,2.4345871251846556,96.27081824534869,7583.703856397628
16,0,False,summer,32.04931997163043,48.35643987640474,8.292299653618617,2.965101436477985,7336.030397345569,-9.688908233560793,267.9123425785106,12.810347179722903,4.781544238100521,3.446054843462722,95.4079709020012,7336.030397345569
3,4,False,summer,32.914109302680636,22.837636679997107,5.9517574082083256,0.5076853103939694,6124.081831934002,30.321568117711962,454.64685958026394,1.3808385936852352,0.3037167341175619,3.315459582030235,97.19237061509044,6124.081831934002
18,0,False,summer,32.325624250916164,59.273635532421245,12.58400253104045,8.604046183116752,6459.017567870021,9.599074507762452,200.10054420634563,1.94173672147116,0.9703805300343522,2.2130620586928913,97.68541213598327,6459.017567870021
7,4,False,summer,34.07314373729613,58.61007321563079,6.8589774242059285,8.420230750119813,6539.7579190211145,-2.0352746654218112,177.7520135979492,20.56769525283393,11.571005490466762,3.7980488430687753,95.69176546208901,6539.7579190211145
17,3,False,summer,40.71892656269928,21.64270067071503,5.982313521671918,4.33520737580742,7502.373334842114,15.698868496406465,397.6170571996461,12.54302636733306,3.1545493685989237,1.7373346973254802,95.40436483308599,7502.373334842114
11,4,False,summer,30.872903932626656,56.60854910505922,6.635283445966566,2.397873591574032,6359.730687681925,21.001775445594,137.54931603251669,9.143299855365367,6.647288491935423,4.7384559893588385,98.19135296921675,6359.730687681925
4,5,False,summer,40.95058974842728,21.90864510766595,8.490558157411144,1.5864644764249103,7016.615938498024,8.684798563477651,148.06585912225688,17.093983335820077,11.544851350037217,1.3671962632537675,95.4707849413428,7016.615938498024
19,4,False,summer,37.11260743630988,23.91336642604006,7.374238126752485,4.734717707805657,6344.764036075895,28.10561905205863,169.28074796400608,21.692582461898652,12.814559672498088,2.5940189375894938,98.07925049026109,6344.764036075895
1,3,False,summer,35.61918921939707,45.03439662856945,7.547043878701316,8.564898411883222,6481.303427255548,-8.409321367502692,363.477452647578,8.146721354071484,2.2413278443354825,1.2822749896017194,98.21209639103158,6481.303427255548
19,3,False,summer,35.82254889309783,45.73152873769413,6.873793357372749,5.45616789315935,6498.442732031833,1.7474680873577864,476.5859235106101,19.305131890038712,4.050713824662287,4.844762255295657,99.52675320978032,6498.442732031833
12,3,False,summer,31.5116700206614,20.72887302606199,1.4166444113389258,6.830067734163569,6032.87223129369,38.86810895533615,128.4754593840916,15.948781514688065,12.413873895564302,4.379501243877819,95.11635967867913,6032.87223129369
8,6,False,summer,31.772472414324845,47.86948661456603,9.43414270169826,8.77472013527053,6817.318486861902,35.0368850984515,394.02841752155433,40.17404651924243,10.195723133863769,2.128138290285226,95.88719771889862,6817.318486861902
2,0,False,summer,40.974716329494605,25.107589176898625,3.75024673824157,5.805440123439098,6549.811708243717,34.39452562684247,446.8466428838888,28.09333460718868,6.287019283814696,1.9543874391613607,98.39922389950122,6549.811708243717
2,0,False,summer,35.665933292644425,41.37309894122254,7.448417860246165,3.8961808621920344,6447.0276540444465,40.82858864573539,219.05406980372436,4.9992443580931685,2.2821965200521337,1.2139411869894756,99.79270748441598,6447.0276540444465
8,6,False,summer,44.35201327689685,47.07079617697213,7.237814244639637,4.930256577718049,7438.308625614563,2.763673701453737,133.31376447810385,4.585207362924054,3.439410312111584,3.409763703604476,97.76851526172901,7438.308625614563
20,6,False,summer,41.719440757068035,24.53858408069792,13.963936585309389,9.742482085344102,7081.357878660381,32.34988903272167,498.37249681213166,2.793557733867502,0.560536095337655,3.9481422271640354,97.72957885082495,7081.357878660381
14,3,False,summer,40.32045015262558,53.47855496949495,13.00303057966262,8.38480763763985,6800.808057326229,-1.2037106984784707,270.4365900187764,11.128820878551526,4.115131342906983,2.5866064078170075,99.45948454388389,6800.808057326229
4,5,False,summer,44.799593677517635,34.97083183024481,5.559632206003363,8.127995672575025,7339.68800217833,-4.989956998079874,478.89943095354346,49.30005319114355,10.294448062504797,4.0135127410357665,96.88129792765457,7339.68800217833
11,5,False,summer,40.5762654644499,29.948966177211517,4.953787935286478,4.344518444882714,7078.30293499461,36.0316911865143,201.4728695492555,20.260104339070857,10.055996315731099,3.2858921008200426,98.70486930455334,7078.30293499461
8,6,True,summer,41.19067318898135,43.334750603886384,14.43258822711813,3.748705795237041,6942.881165487931,-9.270731518611019,214.28483451274428,43.429956409473014,20.26739620105504,1.8943833540778106,99.81611269720305,6942.881165487931
12,4,True,summer,34.84029582416375,21.73603133192691,13.86964995335394,9.191157152786595,5909.375104527457,3.008546395189473,201.19606719569646,34.77055615533238,17.28192635172747,1.301738188359077,95.83107715954627,5909.375104527457
14,6,False,summer,44.93747062544056,47.87700223455259,5.763027470688299,7.371007058430193,7475.643553617554,-3.594636043846937,466.1017366676425,47.93512037039231,10.28426126731487,1.2314555910308296,96.97260899304065,7475.643553617554
20,1,False,summer,32.82181739585642,38.547936197599284,5.300283420390793,5.836561118508721,6276.570231768814,22.165781980647225,131.09385478599393,48.71974038330833,37.16401540166896,4.9448429779184115,98.49080857009872,6276.570231768814
0,4,False,summer,42.20692529560423,47.38924690215517,2.4392540901733692,9.109271844938425,6834.238733801763,15.094582177437132,429.0148971692676,47.4899956645962,11.069544665685362,3.90287803355344,98.06707597967895,6834.238733801763
23,5,False,summer,42.990958342506126,21.808746804247576,0.3955046174587801,3.7646336687804958,7117.635385167782,12.85345139786129,424.2213323127332,49.363806465747224,11.636332901183891,1.6016675644141127,97.97065357676068,7117.635385167782
21,2,False,summer,42.63178384703563,53.533148188445516,7.030397396924554,4.148195023376652,6916.920674236237,49.98306039716783,209.36282877228248,2.8187748325463557,1.3463587825383514,4.458889505020213,99.06450504565039,6916.920674236237
5,2,True,summer,38.33147558403941,50.75949660722042,14.17148594823642,8.496473906774115,6374.168745274175,26.3704780670528,198.93924069727908,22.527206765504676,11.323661780625658,1.51663766060598,99.77025513629361,6374.168745274175
0,0,False,summer,41.35498698258343,21.875858711648796,4.0300872303796105,0.2218474203030163,6536.50793624566,38.98314411278374,299.2660746583572,23.81053483945071,7.956309403474106,4.325485960250004,96.53888619885525,6536.50793624566
11,4,False,summer,31.3261233504847,51.67271357878532,8.84933845706454,4.800459670184751,6333.033303312089,44.18906352059758,268.21431146603004,39.23341319721548,14.62763600598713,3.5574454278969694,99.02522333759681,6333.033303312089
1,5,True,summer,39.12131774312828,45.465772864891306,8.322234128133385,0.9100209105133028,6860.7236158053265,7.877567092517028,390.5588130600913,27.372315344955577,7.008500238540022,2.8036417896644177,99.55235639201636,6860.7236158053265
9,2,False,summer,40.46462807240195,51.85887102695509,6.890202119192587,8.420914150187096,6791.820113889648,10.844804493524853,407.567096526159,3.311798892593293,0.8125775904926935,1.1834450656185318,98.10402842211046,6791.820113889648
10,2,False,summer,33.6021842816729,23.034533124346556,1.9331958286597384,1.2804583895777244,6160.45454532711,10.740036999431792,160.76107740491773,6.941358632470507,4.317810470370839,3.5634989792128584,95.90940042199573,6160.45454532711
2,2,False,summer,37.72854082296316,58.924413970804174,9.029030933114402,2.238490659063206,6725.6711808562,22.922918552444518,428.71625473777965,17.254131391119337,4.024603966013061,2.390476857930734,95.15902340742582,6725.6711808562
4,0,False,summer,35.339872264079794,55.76869051583703,1.9312259744946587,3.300995133101554,6574.680518362359,20.699420812835672,228.6331058720116,4.6145293114373045,2.0183119561086262,2.924581576225173,98.43892358548041,6574.680518362359
10,6,True,summer,35.65928947863109,20.103800975345862,13.024516605533803,0.8451700768068193,6434.002483685013,4.166991987044259,338.91123290217223,49.31284979334076,14.550373373896127,3.14636258394933,99.62020879553717,6434.002483685013
22,5,False,summer,36.93802074199722,49.89883752535026,0.5502480433589685,2.5243694434402073,7095.889412353364,-3.569679319613437,385.33983435382095,44.76034188435997,11.61580970714302,3.0467097684626645,97.66056742632658,7095.889412353364
5,2,False,summer,35.957457487561236,24.194766661299237,11.061078091407287,1.8228387847595806,6289.820540991054,3.992984692988073,325.5860368075345,42.03549929389656,12.91071930051633,1.3568173148482248,97.67667782007761,6289.820540991054
12,3,False,summer,37.10954912145834,34.20417213117219,9.73234260437364,4.795821017542502,6447.519177384639,23.867512551358477,333.6797938856677,36.84112376974564,11.040861462042532,3.2309690638017496,97.9326771733038,6447.519177384639
9,0,False,summer,35.061702508078774,55.98589588580049,9.113328334403592,2.4435315546465453,6562.944084261944,3.519967862751694,299.29907913957607,16.5174240640457,5.518701932371436,4.734767295039498,95.03767181567038,6562.944084261944
5,6,False,summer,37.317147012131066,54.03270071344585,1.318314368102158,8.058648867411435,7156.184357741012,31.817687741985292,122.26139574279014,42.11570176490908,34.44726073102488,1.2065419114980513,95.09121240714181,7156.184357741012
23,6,False,summer,43.44915394461031,43.0399367122264,13.760934196282975,0.05300006397605417,7352.85706435278,33.10743625019322,490.026865178057,24.537438962939223,5.007366066352966,3.8915843864871027,99.10430736576676,7352.85706435278
10,1,False,summer,34.19968640490426,50.779717327677474,2.8056562283628503,3.2367923640424365,6467.781493521988,26.637202546497956,270.17457544656673,25.38051893422275,9.394118189053039,1.969638929660321,95.57418412369601,6467.781493521988
5,4,False,summer,37.5915593453902,57.280573690277365,4.809632882392714,5.938830975578988,6702.383704172284,2.1038277398141503,247.69219260395846,22.713398610954982,9.170009911161,3.194412471752613,97.74460989944488,6702.383704172284
7,1,False,summer,31.31802166863985,25.552990937680814,0.04066349121494506,1.1669606414168132,6071.4309928088005,41.043647600987285,289.26648042075686,30.30509405279193,10.476531538915674,4.177157799865849,95.53349625056718,6071.4309928088005
11,1,True,summer,31.864458352283172,49.23469900814577,14.075106852315567,1.8123306616566015,6035.569907695617,-1.6136574024226302,126.598506946711,37.056032464502955,29.27051302437628,3.2978924527196476,99.20914388379136,6035.569907695617
8,4,False,summer,33.02440980071617,26.54623771462818,2.4639869689648943,8.14574720231382,6166.68286718209,13.546706445358122,366.07888827848006,26.153271238455964,7.144162658885945,2.43532193649401,99.38600270406555,6166.68286718209
7,6,False,summer,40.70673682282989,55.98669781168692,9.361523162727565,5.39781061914633,7345.203819258363,21.91144878129044,275.49787015533565,28.874313545306286,10.48077559693144,2.4214498072735835,96.95741055100751,7345.203819258363
20,2,False,summer,38.14273965920113,37.2611257254577,4.992236788687264,7.305491368093015,6529.748240214634,34.48765466834273,377.48704296133536,8.336537999669158,2.208430237570575,4.514516461493753,97.47711813201983,6529.748240214634
3,4,False,summer,32.27512319599127,32.46888271182193,3.727337097216986,7.43946292572677,6188.444986917782,10.524904922954448,113.41297389431175,28.494484243565825,25.124536695527894,4.049834742962762,99.38382818380875,6188.444986917782
5,4,True,summer,31.65947605432811,53.85809166938073,1.9123299349797362,3.9728729056036727,6071.554719410213,33.202192192764464,418.91814631182143,7.4958713674386885,1.7893403361570168,1.917005580930566,98.61126284196533,6071.554719410213
18,2,False,summer,38.482625209844606,48.64716298931809,8.985440471659897,8.267988278090783,6660.602890385411,7.2757769885435675,483.62991782561113,17.12621285892717,3.5411814339208423,1.909403932119948,97.11798431210241,6660.602890385411
10,3,False,summer,43.67778613264447,25.564647765722476,1.5119190452382973,2.560155318536622,6689.535784289448,37.4050782274452,390.4382344249603,29.648145262941078,7.593555817249056,1.4088506569007984,99.59375261130373,6689.535784289448
4,6,False,summer,32.28808564371392,43.05153440667253,9.100725695742838,4.24130671302386,6794.919626252421,-3.205717249554685,394.57769424988913,46.718350738450745,11.84008914322046,4.702274051627105,97.25419685702066,6794.919626252421
20,1,False,summer,42.58347129668901,24.986507248130675,13.812628239260585,8.698963620621283,6629.038637315758,10.111834498754055,307.53522285042885,29.563771787246463,9.613133582953825,2.596010815480521,95.27380819411016,6629.038637315758
19,0,False,summer,30.069480345069042,33.33996686764577,5.97253040386415,5.373956029379229,6086.87368592991,17.13307645338843,467.9422465651042,17.317299718298063,3.700734405883297,2.3878128075849108,98.68750624054874,6086.87368592991
10,2,False,summer,36.786592741990404,25.634280815191993,2.6458047975933496,4.983677727394797,6345.67244525144,27.935857275171823,267.57017980181917,45.742295053405,17.095438320998582,2.4495755964665324,97.90294175139022,6345.67244525144
17,4,True,summer,37.72760523610219,59.02165262731025,6.884834820255196,5.573053688900479,7426.596788078212,8.596215576116656,444.25280715629356,26.753485946682932,6.0221309839176165,1.7378514856754244,96.49797955883238,7426.596788078212
22,2,False,summer,33.148583896433784,55.922171577628546,3.0770946072301077,1.9068772066366657,6466.650910597975,36.53165700170064,114.61986713923795,23.603347255499962,20.59271908492712,3.2593645330504657,95.32854319714176,6466.650910597975
14,1,False,summer,37.8658540399137,37.63050987752913,6.01144591312989,5.596403313082179,6519.597800770976,12.398558976785177,162.096098372285,9.096406524763555,5.611736874672887,4.447142484054069,99.73057731066817,6519.597800770976
9,2,False,summer,39.65999314858524,36.34936684392385,0.3807953349051729,1.5615259736619036,6596.4933258685005,3.8644877952842838,386.388891538959,32.94619709550757,8.526693654231428,1.108383970013934,96.10986080966475,6596.4933258685005
7,5,False,summer,35.089068688442865,42.777740710540016,13.311907237702544,5.567215847833661,6932.230841527543,38.41100893775516,388.32523852420263,40.265748367895256,10.36907838411993,4.954915127821771,98.0159870108849,6932.230841527543
15,3,False,summer,44.1661458836591,25.643273951108544,6.095884624102831,3.239900611067996,7714.740033694041,-2.63338662023749,134.77000598013973,31.662038745548028,23.493386763085756,3.9436184527840092,99.24064047733442,7714.740033694041
18,3,False,summer,39.6438834542138,48.15784540554038,13.659360053104558,6.247612710432511,6713.772626766094,39.83927039391499,234.34634285993403,41.25536657113299,17.604442240342884,2.452236848780362,95.17114055410265,6713.772626766094
4,5,True,summer,41.6075178480201,34.51031578663782,12.916020299620824,2.195105250809587,6875.479050267383,49.12203873450408,489.81890607954796,38.98793873940154,7.959663919765031,1.4569517036815873,97.82888309983281,6875.479050267383
22,0,False,summer,37.27167550725519,40.498306235276864,11.125304163429984,6.988458531609044,6518.566837715528,-2.0634273324801766,261.0200174387922,10.901155374704324,4.176367575816513,3.580216671077318,97.1085196727664,6518.566837715528
12,1,False,summer,34.084609897790536,20.73562706189867,13.714482098407485,1.1775108289014113,6161.586765508514,39.784508222432095,330.6065902057014,13.7027610343603,4.144733178438616,3.2167120100631736,98.25710194175932,6161.586765508514
22,4,False,summer,30.164937429877206,25.47542520275229,13.500279627721577,8.738900775625153,6013.001123521383,44.86471675549759,338.9652408681233,30.025843021682668,8.85808909042813,3.660146698185022,95.87685639311725,6013.001123521383
20,3,False,summer,41.56367065596406,36.881442382027494,5.308070648418742,9.586271773132205,6696.9979566184775,40.224739442181765,173.7483682715853,4.516848028880394,2.5996491787595546,4.083943702141914,95.34124852677046,6696.9979566184775
10,3,False,summer,40.78568857776368,31.884868624927,8.496069604453458,4.760504021990997,6608.133115137454,-8.12901189632292,365.46846614505927,46.8414869662379,12.816834092505779,3.930288388841001,96.07470189295378,6608.133115137454
19,2,False,summer,38.92616896050382,22.057032539370013,7.445493708018545,5.968428489168892,6416.878773418891,33.6913253722162,233.69755632678434,38.545610187291096,16.493801130462803,1.4263930125350872,95.37568890867904,6416.878773418891
10,1,False,summer,36.89522269141697,23.037336414784882,1.166480161184356,0.023393906257782593,6325.134498718697,38.44581510900567,487.0797552828346,0.26269092791924575,0.05393180994901091,1.4123749840549795,96.57298278404706,6325.134498718697
16,4,False,summer,41.85020338187784,47.62240929782563,7.8195100112035405,0.8670521186218361,7818.734262072148,33.44619975638832,483.26831720157213,37.919620697284074,7.846494245031943,3.5557975413370473,98.79517922769425,7818.734262072148
15,5,False,summer,44.70865200269982,56.134552505441,9.69997378675745,6.931752114569248,8546.778125189401,49.96120997395009,120.638322663484,33.49587322750196,27.765532948379445,1.1766617508404007,97.94131878484966,8546.778125189401
20,5,True,summer,43.732324463820625,21.357839143431953,10.461304008702598,2.9734900737255074,6850.19461462535,41.72255905935881,469.7584781506122,48.552912258268385,10.335718143803577,4.777065956453736,97.37107108328732,6850.19461462535
6,2,False,summer,34.78650709864883,53.1566189660271,0.5551145207323893,5.96269878482053,6520.891544592712,10.392497826083968,192.00353491508122,6.0283442888639405,3.139704845293676,1.3078128065168366,98.4814438793907,6520.891544592712
22,6,False,summer,30.980345111984136,32.61161351322441,8.092369385630057,7.907231648389636,6625.133390731451,3.977568485218026,227.50100117282796,31.294568821850454,13.755793891243846,4.543910992944749,98.07931594091153,6625.133390731451
22,2,False,summer,43.05148310851395,20.850776434015486,13.12052509026299,5.28937134027212,6611.081919765852,36.03129733586761,475.6270794051585,39.93916178868327,8.39715893355632,4.99173644213335,96.75355907725856,6611.081919765852
20,3,True,summer,39.41258194827555,54.94708456745355,14.761252037989427,7.682734138645182,6470.099943088313,-3.3715532121163205,267.1067128669335,21.06785011385351,7.887428169710222,3.950329206355566,96.19388572884151,6470.099943088313
13,5,True,summer,42.79232732537852,48.62213260936968,8.836628017063422,2.772656456967736,7075.837692362623,-2.533746562188619,464.1356408230137,2.255033861016159,0.4858566467805602,1.4378703947164606,96.95815070270179,7075.837692362623
4,4,False,summer,33.8847397740272,43.542169158929816,14.734957726201225,8.841989781315029,6379.658680290659,-6.1008154310263585,340.3193785768792,45.18619835876353,13.277586056873874,4.956739639253436,98.71676411446812,6379.658680290659
7,3,False,summer,42.56738602924868,29.22276783220076,12.45963776625937,1.2033876203499594,6670.596979784442,39.57234174763795,118.7781428591252,19.20453057456248,16.168404482750407,1.1469277497064545,99.78635131491663,6670.596979784442
4,4,False,summer,39.446668844942295,28.65296092146214,7.773905500145883,5.97274072430341,6508.863051461736,49.78014654840346,310.0126003441073,13.011668397576365,4.197141788151092,3.0609916972589035,97.45593170434313,6508.863051461736
2,2,False,summer,33.36660857754991,28.952704592904922,8.054616343401204,5.929399348417031,6207.857474806545,-2.2291047230317496,332.03448313512445,4.574341869887744,1.3776707246476485,4.5098434505215215,96.32800021294354,6207.857474806545
8,2,False,summer,44.3347724734463,54.48510469061802,12.142741120873172,6.552419806390217,7011.589670578495,5.585227025619572,320.3429482436557,4.349337995570507,1.3577130445407406,2.633812852282795,96.86344258506156,7011.589670578495
4,1,False,summer,37.989037791011434,58.48487890368199,1.6420329008168082,8.944799309680674,6734.300678587391,44.3908231666748,496.59013405801926,3.0758513119617525,0.6193943658982126,4.531625076549846,97.58039510221808,6734.300678587391
2,1,True,summer,38.15668361996099,54.57971521229394,11.008648784305526,5.212603121804149,6403.6313331209885,10.040532724714273,447.2643216206188,12.264276612766729,2.7420645957916596,1.629362638810104,95.80200052665036,6403.6313331209885
12,0,False,summer,43.95135525764608,24.233363753143358,10.484861070593816,1.8922153978500589,6689.901400413738,-9.691289754717115,452.65485310814006,48.06576440924537,10.618634502469892,2.8618800350799343,99.39535740114066,6689.901400413738
10,4,False,summer,41.15262384437412,26.430395841932327,12.269505361785933,8.32134177957742,6571.935150638029,48.87117068164541,302.9870935043345,0.319293585841679,0.10538190988558106,2.148152532699651,98.08463459187871,6571.935150638029
16,6,False,summer,35.65043042980198,20.362896186108998,12.280191307497626,1.2844871809319136,7736.150483351189,13.529072686711796,213.33717930623263,0.9213859369108734,0.43189187178118615,2.728963135570049,99.20060751370609,7736.150483351189
14,5,False,summer,41.30548251075779,51.55227927482977,2.606302129613502,7.708541085409898,7330.796918286187,18.414433306105312,478.9191553025352,8.318879346613617,1.7370111958371233,4.083937170128542,98.54286002301315,7330.796918286187
21,1,False,summer,31.120416266367812,54.0965863679459,14.852225591259705,6.760522571867544,6346.98667699785,-6.062431325559223,278.38332280412857,32.37868217009538,11.630970506403909,3.3775834369141813,96.91806130202811,6346.98667699785
0,5,False,summer,35.57750293858087,52.75142573428375,3.7876312453257333,0.010294798456333965,7056.389404271881,41.25258646769396,163.5753133107026,23.426970838429217,14.321825441917957,4.77721453983132,95.5109680984686,7056.389404271881
14,6,False,summer,42.38881148699845,31.934977239599704,12.599207470087078,7.728227800168045,7188.79034674592,-8.121861175149025,192.02147321257357,6.566756320468903,3.419803113998248,4.472217290129171,99.81618326720066,7188.79034674592
20,6,False,summer,36.295909753891834,45.541037906563425,5.963915969441914,2.7421520234867005,7020.205866760226,2.786282241504998,493.5910591839313,20.46670031575215,4.146489271825618,4.576396814716538,96.14977302945543,7020.205866760226
16,0,False,summer,40.723860603033714,42.5100114537353,7.072986901537691,5.432328057899581,7711.293144689039,17.22161807631696,163.69829531170578,10.18506246381371,6.221850047014749,1.3646579616247667,95.76829019080556,7711.293144689039
17,3,False,summer,30.26792838717479,51.8719131145611,4.4125196001521685,9.118360349599111,7282.115550504351,25.89963590734562,487.0045054455111,9.272943733832717,1.904077607115737,2.8483891630626426,95.00615917583212,7282.115550504351
11,3,False,summer,36.45458842349194,28.02098906801347,7.373918201121553,0.6420893707513409,6352.939311854732,17.313208944908073,332.7885607657595,13.449670221754884,4.0415061716083835,4.190236402548752,96.55180979461787,6352.939311854732
7,4,False,summer,31.086703316918385,35.69974225626739,7.1990825207568525,6.000205481193037,6161.332588408593,-7.622870479098571,216.6650314837213,34.74909430632713,16.0381645659964,4.440489588756819,98.89925494446675,6161.332588408593
21,2,False,summer,31.573952676272622,29.681800634501098,14.799938899007197,1.4249554290151323,6125.515640158642,-9.413749154848981,299.55526138054245,30.907786715905956,10.317891454639483,3.809859882176416,97.79824341743458,6125.515640158642
0,1,False,summer,38.013633089646675,55.301339432784,1.2376280166063192,8.245140468968339,6703.695048810174,31.591636449360855,243.12054037130855,16.104735110966768,6.624177079555118,4.909865545259143,96.00429544931147,6703.695048810174
14,1,False,summer,30.617752429189075,46.815418334176485,14.273249615329904,1.2421996672805935,6249.041804801219,7.930153180238831,458.4885210740153,29.738831868846805,6.486276210183672,3.466418327449896,98.06472087432803,6249.041804801219
11,1,False,summer,39.379569903209216,51.33690903766458,9.18386978821737,4.843984475740406,6732.347585537106,18.85422988693909,364.32804731970026,27.650072629597922,7.58933407214043,3.3899034505277204,98.9191627670943,6732.347585537106
